,Text ,Code
276,I have been busy with WordCamp Asia. A lot of things going on now as we are getting closer to the event. A lot excitement and a lot of work as well,1
277,"I’ve been mentoring and working closely with a few WordCamps, and am very excited to ramp up organizing for WCUS 2020! And usual work with HS and orientations.",1
278,I have been working on some mentoring of WCs and busy with WordCamp Asia as the event is getting closer!,1
279,"Slowly starting to the year. Done some vetting, wrangled EU camera kits and scheduled first mentoring session with WC Mannheim and Aalborg",1
280,a,1
281,"I have been trying to learn all the things to do with being a deputy, and getting my confidence up to tackle more WordCamp/Meetup applications, thanks to all I have bugged and gave me help along the way.",1
282,"Hello! I’m working on WCEU mentorship stuff, WC Centroamerica budget review and it was announced yesterday! HS tickets, orientations, vetting, deputy support/help, WC and Meetup organizers support, contracts, agreements, etc.",1
283,Next on the agenda is P2 posts that need review/feedback! (edited),1
284,The first P2 post is a Proposal: Meetup Annual Survey Changes: https://make.wordpress.org/community/2020/01/14/proposal-meetup-annual-survey-changes/,1
285,lets work on revamping the questions first,1
286,"These are all excellent suggestions, so don’t forget to post them on the P2!",1
287,"Next up, WordCamp and Meetup application vetting sprints! https://make.wordpress.org/community/2020/01/08/wordcamp-and-meetup-application-vetting-sprint/",1
288,"Shout out to @sippis for making this post! 

Vetting sprints not only help maintain our queues, but it’s really fun to do some vetting work together, and it’s an excellent place to learn and ask questions if you are a newer deputy. Check out when upcoming sprints are on this post, and join us if you can.",1
289,Next on our agenda is HIghlighted P2 posts.,1
290,Our last highlighted P2 post is the WordPress meetup organizer newsletter for December 2019: https://make.wordpress.org/community/2019/12/22/wordpress-meetup-organizer-newsletter-december-2019/,1
291,"All joking aside, there is some really good information in there, so do check it out! (edited)",1
292,"on that newsletter ^ meetup.com had a temporary issue with their messaging system and that message actually didn't send out to anyone 
 (edited)",1
293,"they have since fixed the issue, but the only place the december newsletter is available is on the p2",1
294,proposal to agenda: scouting meetup.com alternatives,1
295,"that aside, I just posted a p2 for collecting more ideas for the january newsletter - https://make.wordpress.org/community/2020/01/16/meetup-organizer-newsletter-suggestions-for-january-2020/Will close comments on 20th and will publish by 21st - and hopefully Meetup.com will oblige",1
296,"That brings us to the end of our agenda, although I see that @sippis has added a comment about WordPress Leaders Nominated for CMX Awards: https://wordpress.org/news/2020/01/wordpress-leaders-nominated-for-cmx-awards/",1
297,"Our very own @chanthaboune and @andreamiddleton were nominated for the first ever Community Industry Awards! Votes are open now, so you can vote for Andrea and Josepha if you so choose",1
298,"Before we open this to any other additional topics, I’d like to remind you one last time to vote for Community Team Reps here: https://make.wordpress.org/community/2020/01/15/community-team-reps-submit-your-votes/",1
299,Time for open floor! Are there any additional topics that anyone would like to bring up or discuss?,1
300,"Alright, I think that brings this bi-weekly chat to a close. Thank you all for being here today! We’ll see you here again for another team meeting in a couple of weeks.",1
301,"Do we have a facilitator today? I’m sorry, last week has been a major time sink in handling WC Asia’s cancellation this year so I didn’t have time to write any agenda",1
302,I have a few things we could discuss and close today early,1
303,@estelaris wanted to discuss something today,1
304,"Other than that, we don't have any agenda",1
305,"Oh, @leogermani worked on handbook",1
306,I just wanted also to briefly talk about the document I started and check if ww have a plan we can agree on,1
307,Let’s start with that,1
308,Go ahead @leogermani,1
309,I guess we can move on to the next topic,1
310,So quick thing - I'm sorry we had to cancel WordCamp Asia for this year,1
311,I'm really sorry @zzap is there and both @atachibana and I couldn't fly over,1
312,But this does mean all the WC Asia deadlines can now be shifted long term to WCEU,1
313,Can I go now?,1
314,Anyone has anything to bring up?,1
315,"Just one quick thing: I was responsible to reach the #meta team to ask them for our stats. I did, but still didn't get anything... they didn't know who have that access and I'm still trying",1
316,"I attended WCVienna this past weekend. On Sunday, I planned having a working session with a group of people that showed up. We ended up having an interactive session, very active with about 11 or 15 participants where we reviewed a block of articles and classified them into a proper category/subcategory. The discussion was very interesting, the most important outcome were: 1. Some articles have titles that don't make sense (there were suggestions to new names), 2. there are articles in HelpHub that still have outdated (read very outdated) information and 3. there are unnecessary articles that only list links to other articles",1
317,"Notes, no. But I'll be happy to type them up",1
318,Post it in p2?,1
319,I do have a spreadsheet where we are working from,1
320,https://tinyurl.com/tvf4vxw,1
321,I noticed that it is an awesome exercise when oyu have several people with different set of skills,1
322,as they don't seem to look at the user of WP.org/documentation the same way,1
323,we started from defining our user,1
324,"Badges
So I'm pretty sure @coffee2code updated the Team and Contributor badges. If you still don't have them, please let me know.
Scott has also given me a list of people that probably shouldn't be holding on to a Team badge because of being inactive.
Many of them will get removed but I am hesistant to remove it from past team leads.",1
325,It's 2 mins over our hour so I'm closing the meeting,1
326,If someone wants to volunteer to faciliate the next meeting,1
327,Please just volunteers in here,1
328,"<meeting type=""docs"">",1
329,Who is around? while everyone is arriving. Do we have a volunteer to take notes today?,1
330,"I can take notes, although it being my first time doing so who do I chat with to review at the end?",1
331,"This is not in the agenda, but I guess it's been a good idea to start by sharing status updates. What do you think? @atachibana do you have the numbers for devHub redirection? (edited)",1
332,Before that I’d like to ask @valentinbora to introduce his great activities. (edited),1
